,loc_pred,gt_error_loc,sample_id
6942,0,0,9408
6943,0,0,9411
6944,0,0,9412
6945,0,0,9413
6946,0,0,9417
6947,0,0,9418
6948,0,0,9423
6949,0,0,9424
6950,0,0,9425
6951,0,0,9426
6952,0,0,9427
6953,0,0,9429
6954,0,0,9431
6955,0,0,9432
6956,0,0,9433
6957,0,0,9434
6958,149,0,9435
6959,0,0,9438
6960,0,0,9440
6961,0,0,9441
6962,0,0,9442
6963,0,0,9443
6964,0,0,9444
6965,0,0,9445
6966,0,0,9446
6967,0,0,9447
6968,49,0,9448
6969,0,0,9449
6970,111,0,9458
6971,0,0,9459
6972,0,0,9460
6973,0,0,9461
6974,0,0,9462
6975,0,0,9463
6976,0,0,9464
6977,0,0,9487
6978,0,0,9488
6979,0,0,9489
6980,0,0,9490
6981,0,0,9499
6982,50,0,9500
6983,0,0,9505
6984,0,0,9515
6985,0,0,9516
6986,0,0,9517
6987,0,0,9518
6988,0,0,9519
6989,0,0,9520
6990,42,0,9521
6991,0,0,9522
6992,0,0,9533
6993,0,0,9534
6994,0,0,9535
6995,0,0,9536
6996,0,0,9537
6997,112,0,9538
6998,39,0,9539
6999,0,0,9540
7000,0,0,9541
7001,0,0,9542
7002,0,0,9543
7003,0,0,9544
7004,0,0,9545
7005,0,0,9546
7006,0,0,9547
7007,0,0,9548
7008,0,0,9549
7009,0,0,9550
7010,0,0,9563
7011,0,0,9565
7012,0,0,9579
7013,0,0,9580
7014,0,0,9581
7015,156,0,9597
7016,0,0,9598
7017,0,0,9599
7018,30,0,9600
7019,0,0,9601
7020,0,0,9602
7021,40,0,9603
7022,0,0,9604
7023,0,0,9605
7024,0,0,9610
7025,0,0,9618
7026,0,0,9619
7027,0,0,9620
7028,62,0,9621
7029,80,0,9622
7030,0,0,9623
7031,0,0,9624
7032,0,0,9625
7033,0,0,9649
7034,0,0,9650
7035,0,0,9651
7036,31,0,9652
7037,0,0,9653
7038,0,0,9654
7039,0,0,9655
7040,0,0,9672
7041,0,0,9673
7042,0,0,9674
7043,0,0,9675
7044,0,0,9676
7045,0,0,9677
7046,0,0,9678
7047,0,0,9679
7048,0,0,9680
7049,0,0,9681
7050,0,0,9685
7051,0,0,9686
7052,0,0,9687
7053,0,0,9688
7054,0,0,9689
7055,0,0,9690
7056,0,0,9691
7057,0,0,9692
7058,0,0,9693
7059,0,0,9694
7060,15,0,9695
7061,0,0,9696
7062,0,0,9697
7063,0,0,9698
7064,0,0,9699
7065,0,0,9700
7066,0,0,9701
7067,0,0,9702
7068,0,0,9703
7069,0,0,9704
7070,0,0,9710
7071,0,0,9711
7072,0,0,9712
7073,0,0,9713
7074,0,0,9714
7075,0,0,9723
7076,0,0,9724
7077,0,0,9725
7078,0,0,9726
7079,0,0,9727
7080,0,0,9728
7081,0,0,9729
7082,0,0,9730
7083,0,0,9731
7084,0,0,9732
7085,0,0,9733
7086,0,0,9734
7087,0,0,9735
7088,0,0,9750
7089,0,0,9751
7090,0,0,9757
7091,0,0,9758
7092,0,0,9759
7093,0,0,9760
7094,0,0,9761
7095,0,0,9762
7096,0,0,9763
7097,42,0,9764
7098,56,0,9765
7099,0,0,9766
7100,0,0,9767
7101,0,0,9768
7102,0,0,9769
7103,0,0,9770
7104,0,0,9771
7105,0,0,9772
7106,0,0,9779
7107,0,0,9780
7108,92,0,9781
7109,97,0,9782
7110,0,0,9783
7111,0,0,9784
7112,0,0,9785
7113,0,0,9786
7114,65,0,9787
7115,0,0,9788
7116,0,0,9799
7117,0,0,9801
7118,0,0,9802
7119,0,0,9803
7120,0,0,9804
7121,0,0,9805
7122,0,0,9806
7123,0,0,9807
7124,0,0,9808
7125,0,0,9809
7126,0,0,9810
7127,0,0,9811
7128,0,0,9812
7129,0,0,9813
7130,0,0,9818
7131,0,0,9819
7132,0,0,9820
7133,0,0,9821
7134,0,0,9822
7135,0,0,9823
7136,0,0,9824
7137,0,0,9825
7138,0,0,9826
7139,0,0,9863
7140,0,0,9864
7141,37,0,9865
7142,0,0,9866
7143,0,0,9867
7144,0,0,9868
7145,0,0,9869
7146,0,0,9870
7147,0,0,9871
7148,0,0,9872
7149,0,0,9873
7150,0,0,9874
7151,0,0,9875
7152,0,0,9876
7153,0,0,9883
7154,0,0,9884
7155,122,0,9885
7156,96,0,9886
7157,0,0,9887
7158,0,0,9888
7159,0,0,9889
7160,0,0,9890
7161,0,0,9891
7162,0,0,9892
7163,0,0,9893
7164,0,0,9894
7165,0,0,9895
7166,0,0,9896
7167,0,0,9899
7168,0,0,9900
7169,0,0,9901
7170,0,0,9902
7171,0,0,9903
7172,0,0,9904
7173,0,0,9905
7174,0,0,9906
7175,0,0,9907
7176,0,0,9908
7177,0,0,9909
7178,0,0,9910
7179,0,0,9911
7180,0,0,9912
7181,0,0,9913
7182,0,0,9915
7183,0,0,9916
7184,0,0,9917
7185,0,0,9918
7186,0,0,9919
7187,0,0,9920
7188,0,0,9925
7189,0,0,9931
7190,0,0,9932
7191,0,0,9933
7192,0,0,9934
7193,62,0,9935
7194,0,0,9936
7195,0,0,9942
7196,0,0,9943
7197,0,0,9944
7198,0,0,9945
7199,0,0,9946
7200,77,0,9947
7201,0,0,9948
7202,0,0,9949
7203,0,0,9950
7204,0,0,9951
7205,0,0,9952
7206,0,0,9953
7207,0,0,9954
7208,0,0,9955
7209,0,0,9956
7210,0,0,9960
7211,0,0,9961
7212,53,0,9962
7213,0,0,9963
7214,0,0,9964
7215,0,0,9965
7216,0,0,9966
7217,0,0,9967
7218,0,0,9968
7219,0,0,9971
7220,21,0,9974
7221,0,0,9984
7222,0,0,9985
7223,0,0,9986
7224,0,0,9987
7225,0,0,9988
7226,0,0,9989
7227,0,0,9990
7228,0,0,9991
7229,0,0,9992
7230,67,0,9993
7231,0,0,9994
7232,0,0,9995
7233,0,0,10000
7234,39,0,10001
7235,0,0,10002
7236,0,0,10004
7237,0,0,10005
7238,0,0,10006
7239,64,0,10007
7240,0,0,10008
7241,0,0,10009
7242,159,0,10010
7243,89,0,10011
7244,67,0,10012
7245,38,0,10013
7246,0,0,10014
7247,0,0,10015
7248,0,0,10016
7249,0,0,10020
7250,0,0,10026
7251,0,0,10027
7252,0,0,10028
7253,0,0,10029
7254,0,0,10035
7255,104,0,10036
7256,25,0,10037
7257,25,0,10038
7258,0,0,10039
7259,35,0,10040
7260,0,0,10041
7261,0,0,10042
7262,0,0,10043
7263,0,0,10044
7264,0,0,10045
7265,0,0,10046
7266,0,0,10047
7267,0,0,10048
7268,0,0,10049
7269,0,0,10050
7270,0,0,10051
7271,0,0,10052
7272,0,0,10053
7273,15,0,10054
7274,0,0,10055
7275,0,0,10056
7276,0,0,10057
7277,15,0,10058
7278,0,0,10059
7279,0,0,10060
7280,0,0,10061
7281,27,0,10080
7282,0,0,10081
7283,0,0,10105
7284,0,0,10108
7285,0,0,10109
7286,0,0,10117
7287,0,0,10121
7288,0,0,10122
7289,0,0,10123
7290,0,0,10124
7291,0,0,10126
7292,0,0,10134
7293,0,0,10135
7294,0,0,10136
7295,0,0,10164
7296,25,0,10165
7297,0,0,10166
7298,0,0,10167
7299,0,0,10168
7300,0,0,10169
7301,25,0,10170
7302,22,0,10171
7303,30,0,10172
7304,0,0,10173
7305,27,0,10174
7306,0,0,10175
7307,0,0,10176
7308,34,0,10177
7309,0,0,10178
7310,0,0,10179
7311,0,0,10180
7312,121,0,10181
7313,0,0,10182
7314,0,0,10183
7315,0,0,10184
7316,0,0,10185
7317,32,0,10186
7318,0,0,10187
7319,0,0,10188
7320,0,0,10189
7321,0,0,10190
7322,67,0,10191
7323,0,0,10192
7324,0,0,10193
7325,0,0,10194
7326,0,0,10195
7327,0,0,10196
7328,0,0,10197
7329,44,0,10198
7330,0,0,10199
7331,0,0,10200
7332,0,0,10201
7333,0,0,10202
7334,0,0,10203
7335,0,0,10204
7336,0,0,10205
7337,0,0,10206
7338,0,0,10207
7339,118,0,10208
7340,0,0,10209
7341,0,0,10210
7342,0,0,10211
7343,0,0,10212
7344,0,0,10224
7345,0,0,10225
7346,15,0,10226
7347,0,0,10227
7348,0,0,10228
7349,28,0,10229
7350,0,0,10236
7351,0,0,10242
7352,48,0,10243
7353,0,0,10244
7354,0,0,10245
7355,0,0,10246
7356,0,0,10247
7357,0,0,10248
7358,0,0,10249
7359,0,0,10250
7360,0,0,10251
7361,0,0,10252
7362,0,0,10253
7363,0,0,10254
7364,0,0,10255
7365,96,0,10256
7366,0,0,10257
7367,28,0,10268
7368,0,0,10269
7369,0,0,10270
7370,0,0,10271
7371,0,0,10272
7372,0,0,10273
7373,0,0,10274
7374,0,0,10275
7375,0,0,10276
7376,0,0,10277
7377,0,0,10278
7378,0,0,10279
7379,0,0,10280
7380,0,0,10281
7381,51,0,10282
7382,0,0,10283
7383,0,0,10284
7384,39,0,10285
7385,0,0,10286
7386,0,0,10287
7387,0,0,10288
7388,46,0,10289
7389,32,0,10290
7390,28,0,10291
7391,28,0,10292
7392,0,0,10293
7393,0,0,10294
7394,0,0,10299
7395,0,0,10300
7396,0,0,10301
7397,0,0,10302
7398,0,0,10303
7399,0,0,10304
7400,0,0,10305
7401,0,0,10306
7402,0,0,10307
7403,0,0,10310
7404,0,0,10311
7405,0,0,10312
7406,0,0,10313
7407,245,0,10314
7408,0,0,10315
7409,0,0,10316
7410,0,0,10317
7411,0,0,10318
7412,0,0,10319
7413,0,0,10320
7414,0,0,10321
7415,0,0,10322
7416,0,0,10323
7417,0,0,10324
7418,0,0,10325
7419,0,0,10326
7420,0,0,10327
7421,0,0,10328
7422,0,0,10329
7423,0,0,10330
7424,184,0,10331
7425,0,0,10332
7426,0,0,10333
7427,0,0,10334
7428,0,0,10335
7429,0,0,10336
7430,0,0,10337
7431,0,0,10338
7432,0,0,10339
7433,87,0,10340
7434,0,0,10341
7435,0,0,10342
7436,0,0,10343
7437,0,0,10344
7438,87,0,10345
7439,0,0,10346
7440,0,0,10347
7441,0,0,10348
7442,0,0,10349
7443,0,0,10350
7444,0,0,10351
7445,0,0,10352
7446,0,0,10353
7447,0,0,10354
7448,0,0,10355
7449,123,0,10356
7450,0,0,10357
7451,0,0,10358
7452,20,0,10362
7453,0,0,10363
7454,0,0,10364
7455,0,0,10365
7456,0,0,10366
7457,0,0,10367
7458,0,0,10369
7459,0,0,10370
7460,0,0,10371
7461,0,0,10372
7462,25,0,10373
7463,90,0,10374
7464,0,0,10375
7465,0,0,10376
7466,84,0,10377
7467,41,0,10378
7468,0,0,10379
7469,0,0,10380
7470,17,0,10381
7471,0,0,10382
7472,0,0,10383
7473,0,0,10384
7474,0,0,10396
7475,0,0,10397
7476,0,0,10398
7477,0,0,10399
7478,0,0,10400
7479,0,0,10401
7480,0,0,10402
7481,0,0,10403
7482,0,0,10404
7483,0,0,10405
7484,0,0,10406
7485,26,0,10412
7486,0,0,10414
7487,0,0,10415
7488,0,0,10416
7489,0,0,10417
7490,0,0,10418
7491,0,0,10419
7492,0,0,10420
7493,0,0,10421
7494,0,0,10422
7495,0,0,10423
7496,0,0,10424
7497,0,0,10425
7498,0,0,10426
7499,17,0,10427
7500,0,0,10428
7501,0,0,10432
7502,0,0,10433
7503,0,0,10434
7504,0,0,10435
7505,0,0,10436
7506,0,0,10439
7507,0,0,10440
7508,0,0,10441
7509,0,0,10442
7510,0,0,10443
7511,0,0,10444
7512,0,0,10445
7513,0,0,10446
7514,0,0,10448
7515,0,0,10449
7516,83,0,10450
7517,67,0,10451
7518,0,0,10452
7519,0,0,10453
7520,0,0,10454
7521,0,0,10455
7522,0,0,10456
7523,0,0,10457
7524,0,0,10458
7525,0,0,10459
7526,45,0,10460
7527,0,0,10461
7528,0,0,10462
7529,0,0,10463
7530,0,0,10464
7531,0,0,10465
7532,53,0,10466
7533,37,0,10467
7534,0,0,10468
7535,74,0,10469
7536,0,0,10470
7537,19,0,10471
7538,0,0,10472
7539,33,0,10473
7540,29,0,10474
7541,31,0,10475
7542,0,0,10476
7543,0,0,10477
7544,0,0,10478
7545,65,0,10479
7546,28,0,10480
7547,72,0,10481
7548,0,0,10482
7549,0,0,10483
7550,0,0,10484
7551,0,0,10485
7552,0,0,10486
7553,19,0,10487
7554,0,0,10488
7555,39,0,10489
7556,0,0,10490
7557,0,0,10491
7558,33,0,10492
7559,0,0,10493
7560,0,0,10494
7561,0,0,10495
7562,0,0,10496
7563,0,0,10497
7564,0,0,10498
7565,0,0,10499
7566,0,0,10500
7567,0,0,10501
7568,0,0,10502
7569,0,0,10503
7570,0,0,10504
7571,0,0,10505
7572,0,0,10506
7573,0,0,10507
7574,0,0,10508
7575,0,0,10509
7576,0,0,10510
7577,116,0,10511
7578,0,0,10512
7579,0,0,10513
7580,0,0,10514
7581,0,0,10515
7582,0,0,10516
7583,0,0,10517
7584,0,0,10518
7585,269,0,10519
7586,0,0,10520
7587,0,0,10521
7588,39,0,10522
7589,0,0,10523
7590,0,0,10524
7591,0,0,10525
7592,0,0,10526
7593,0,0,10527
7594,0,0,10528
7595,0,0,10529
7596,0,0,10530
7597,0,0,10531
7598,51,0,10532
7599,0,0,10533
7600,0,0,10534
7601,0,0,10535
7602,0,0,10536
7603,0,0,10537
7604,0,0,10538
7605,0,0,10539
7606,0,0,10540
7607,0,0,10541
7608,46,0,10542
7609,0,0,10549
7610,0,0,10559
7611,0,0,10560
7612,0,0,10561
7613,0,0,10562
7614,0,0,10563
7615,0,0,10564
7616,0,0,10565
7617,0,0,10566
7618,0,0,10567
7619,0,0,10569
7620,0,0,10570
7621,0,0,10571
7622,0,0,10572
7623,0,0,10578
7624,0,0,10579
7625,0,0,10580
7626,0,0,10596
7627,0,0,10597
7628,0,0,10598
7629,0,0,10606
7630,0,0,10609
7631,0,0,10610
7632,0,0,10611
7633,0,0,10612
7634,0,0,10613
7635,0,0,10614
7636,0,0,10615
7637,0,0,10616
7638,0,0,10617
7639,40,0,10618
7640,0,0,10619
7641,0,0,10620
7642,0,0,10621
7643,0,0,10622
7644,0,0,10623
7645,0,0,10624
7646,0,0,10627
7647,0,0,10630
7648,0,0,10631
7649,0,0,10632
7650,0,0,10633
7651,0,0,10634
7652,0,0,10635
7653,0,0,10636
7654,0,0,10637
7655,0,0,10638
7656,0,0,10639
7657,0,0,10640
7658,0,0,10644
7659,0,0,10645
7660,0,0,10646
7661,0,0,10647
7662,0,0,10648
7663,149,0,10649
7664,45,0,10650
7665,0,0,10655
7666,0,0,10656
7667,0,0,10657
7668,0,0,10658
7669,0,0,10659
7670,0,0,10660
7671,0,0,10661
7672,0,0,10662
7673,144,0,10663
7674,0,0,10665
7675,0,0,10673
7676,0,0,10674
7677,0,0,10675
7678,0,0,10676
7679,0,0,10677
7680,0,0,10678
7681,0,0,10679
7682,0,0,10680
7683,0,0,10681
7684,0,0,10682
7685,0,0,10683
7686,0,0,10684
7687,0,0,10685
7688,31,0,10686
7689,0,0,10687
7690,44,0,10688
7691,0,0,10689
7692,0,0,10690
7693,0,0,10691
7694,0,0,10692
7695,0,0,10693
7696,0,0,10694
7697,0,0,10695
7698,0,0,10696
7699,0,0,10700
7700,0,0,10701
7701,0,0,10702
7702,0,0,10703
7703,0,0,10704
7704,0,0,10705
7705,0,0,10706
7706,0,0,10707
7707,0,0,10708
7708,0,0,10709
7709,0,0,10716
7710,0,0,10717
7711,0,0,10720
7712,0,0,10721
7713,0,0,10722
7714,15,0,10723
7715,15,0,10724
7716,0,0,10725
7717,0,0,10726
7718,0,0,10727
7719,0,0,10728
7720,0,0,10729
7721,0,0,10730
7722,0,0,10774
7723,0,0,10775
7724,0,0,10776
7725,0,0,10777
7726,0,0,10778
7727,0,0,10779
7728,0,0,10780
7729,0,0,10781
7730,0,0,10782
7731,0,0,10783
7732,0,0,10784
7733,0,0,10792
7734,0,0,10793
7735,0,0,10794
7736,0,0,10796
7737,0,0,10797
7738,0,0,10803
7739,0,0,10804
7740,0,0,10805
7741,0,0,10806
7742,0,0,10807
7743,0,0,10808
7744,0,0,10809
7745,0,0,10810
7746,0,0,10811
7747,0,0,10812
7748,0,0,10813
7749,0,0,10814
7750,0,0,10815
7751,0,0,10816
7752,63,0,10817
7753,0,0,10830
7754,0,0,10831
7755,0,0,10832
7756,21,0,10833
7757,0,0,10834
7758,0,0,10845
7759,0,0,10846
7760,0,0,10847
7761,0,0,10848
7762,0,0,10849
7763,0,0,10850
7764,0,0,10851
7765,0,0,10852
7766,0,0,10853
7767,0,0,10854
7768,19,0,10855
7769,19,0,10856
7770,69,0,10857
7771,0,0,10858
7772,0,0,10859
7773,0,0,10879
7774,80,0,10880
7775,0,0,10881
7776,0,0,10882
7777,0,0,10883
7778,0,0,10885
7779,0,0,10886
7780,0,0,10887
7781,0,0,10888
7782,0,0,10889
7783,0,0,10890
7784,41,0,10891
7785,0,0,10892
7786,0,0,10893
7787,0,0,10898
7788,0,0,10899
7789,0,0,10918
7790,0,0,10919
7791,0,0,10920
7792,0,0,10931
7793,0,0,10932
7794,0,0,10942
7795,0,0,10943
7796,0,0,10955
7797,49,0,10956
7798,0,0,10957
7799,0,0,10958
7800,0,0,10959
7801,0,0,10960
7802,0,0,10961
7803,0,0,10962
7804,0,0,10963
7805,0,0,10964
7806,0,0,10965
7807,0,0,10966
7808,0,0,10970
7809,0,0,10971
7810,0,0,10972
7811,0,0,10973
7812,65,0,10974
7813,0,0,10978
7814,0,0,10979
7815,0,0,10980
7816,0,0,10981
7817,0,0,10982
7818,0,0,10983
7819,0,0,10984
7820,0,0,10985
7821,0,0,10986
7822,0,0,10987
7823,0,0,10988
7824,0,0,10989
7825,0,0,10991
7826,21,0,10992
7827,56,0,10993
7828,0,0,10994
7829,0,0,10995
7830,0,0,10996
7831,0,0,11004
7832,0,0,11005
7833,0,0,11006
7834,0,0,11007
7835,0,0,11008
7836,0,0,11009
7837,0,0,11010
7838,0,0,11012
7839,0,0,11013
7840,0,0,11014
7841,0,0,11018
7842,0,0,11019
7843,0,0,11020
7844,0,0,11028
7845,0,0,11029
7846,0,0,11030
7847,0,0,11031
7848,0,0,11032
7849,0,0,11036
7850,0,0,11037
7851,0,0,11038
7852,0,0,11040
7853,0,0,11042
7854,0,0,11044
7855,0,0,11045
7856,65,0,11046
7857,0,0,11047
7858,0,0,11048
7859,0,0,11049
7860,0,0,11050
7861,0,0,11051
7862,0,0,11052
7863,0,0,11053
7864,0,0,11054
7865,0,0,11055
7866,0,0,11056
7867,0,0,11057
7868,0,0,11058
7869,0,0,11059
7870,0,0,11060
7871,0,0,11061
7872,0,0,11062
7873,0,0,11063
7874,0,0,11064
7875,0,0,11065
7876,0,0,11066
7877,89,0,11067
7878,0,0,11068
7879,0,0,11069
7880,0,0,11070
7881,108,0,11071
7882,0,0,11072
7883,0,0,11075
7884,0,0,11076
7885,0,0,11077
7886,0,0,11078
7887,0,0,11079
7888,0,0,11080
7889,0,0,11081
7890,0,0,11082
7891,0,0,11083
7892,0,0,11089
7893,23,0,11090
7894,0,0,11091
7895,0,0,11092
7896,0,0,11093
7897,15,0,11094
7898,0,0,11095
7899,0,0,11096
7900,0,0,11097
7901,0,0,11098
7902,40,0,11099
7903,0,0,11110
7904,0,0,11111
7905,0,0,11112
7906,0,0,11113
7907,0,0,11114
7908,0,0,11115
7909,0,0,11116
7910,0,0,11117
7911,0,0,11118
7912,0,0,11119
7913,0,0,11120
7914,0,0,11121
7915,0,0,11122
7916,0,0,11123
7917,0,0,11124
7918,57,0,11125
7919,0,0,11126
7920,0,0,11127
7921,0,0,11128
7922,0,0,11129
7923,0,0,11130
7924,0,0,11131
7925,0,0,11138
7926,0,0,11164
7927,0,0,11165
7928,0,0,11166
7929,0,0,11167
7930,0,0,11168
7931,0,0,11172
7932,38,0,11173
7933,0,0,11174
7934,0,0,11223
7935,0,0,11231
7936,0,0,11232
7937,0,0,11233
7938,0,0,11234
7939,0,0,11235
7940,0,0,11236
7941,0,0,11237
7942,0,0,11238
7943,0,0,11239
7944,0,0,11240
7945,0,0,11256
7946,0,0,11257
7947,0,0,11258
7948,0,0,11259
7949,0,0,11260
7950,0,0,11261
7951,0,0,11262
7952,0,0,11263
7953,0,0,11264
7954,0,0,11265
7955,0,0,11266
7956,0,0,11267
7957,0,0,11268
7958,0,0,11269
7959,0,0,11270
7960,0,0,11271
7961,0,0,11272
7962,0,0,11273
7963,0,0,11274
7964,0,0,11275
7965,22,0,11276
7966,0,0,11277
7967,0,0,11278
7968,0,0,11279
7969,76,0,11285
7970,0,0,11286
7971,0,0,11287
7972,44,0,11288
7973,65,0,11289
7974,0,0,11290
7975,0,0,11304
7976,0,0,11305
7977,0,0,11306
7978,0,0,11307
7979,0,0,11308
7980,0,0,11315
7981,68,0,11322
7982,0,0,11323
7983,117,0,11324
7984,0,0,11325
7985,0,0,11326
7986,0,0,11327
7987,0,0,11328
7988,0,0,11329
7989,0,0,11330
7990,0,0,11333
7991,0,0,11334
7992,0,0,11335
7993,0,0,11344
7994,0,0,11345
7995,108,0,11346
7996,0,0,11347
7997,0,0,11348
7998,0,0,11349
7999,0,0,11350
8000,0,0,11351
8001,0,0,11352
8002,0,0,11355
8003,0,0,11365
8004,0,0,11366
8005,21,0,11367
8006,0,0,11368
8007,0,0,11369
8008,0,0,11370
8009,0,0,11371
8010,0,0,11372
8011,0,0,11373
8012,0,0,11374
8013,0,0,11375
8014,0,0,11376
8015,0,0,11377
8016,0,0,11381
8017,0,0,11388
8018,0,0,11391
8019,0,0,11392
8020,0,0,11393
8021,0,0,11394
8022,0,0,11395
8023,0,0,11396
8024,0,0,11398
8025,0,0,11405
8026,0,0,11406
8027,0,0,11407
8028,0,0,11408
8029,0,0,11409
8030,0,0,11410
8031,0,0,11412
8032,0,0,11413
8033,0,0,11414
8034,0,0,11415
8035,82,0,11420
8036,196,0,11421
8037,0,0,11422
8038,0,0,11423
8039,0,0,11425
8040,53,0,11429
8041,0,0,11430
8042,0,0,11432
8043,0,0,11433
8044,0,0,11434
8045,0,0,11435
8046,0,0,11436
8047,0,0,11437
8048,0,0,11438
8049,0,0,11439
8050,0,0,11445
8051,0,0,11446
8052,41,0,11447
8053,117,0,11448
8054,0,0,11450
8055,0,0,11451
8056,0,0,11452
8057,0,0,11453
8058,0,0,11454
8059,0,0,11455
8060,139,0,11456
8061,0,0,11457
8062,0,0,11458
8063,18,0,11459
8064,0,0,11460
8065,0,0,11461
8066,0,0,11463
8067,0,0,11464
8068,0,0,11465
8069,0,0,11466
8070,0,0,11469
8071,0,0,11470
8072,0,0,11471
8073,0,0,11472
8074,0,0,11473
8075,0,0,11474
8076,0,0,11475
8077,0,0,11476
8078,0,0,11477
8079,0,0,11478
8080,0,0,11480
8081,0,0,11481
8082,0,0,11482
8083,0,0,11483
8084,0,0,11484
8085,0,0,11485
8086,0,0,11486
8087,81,0,11487
8088,0,0,11488
8089,0,0,11489
8090,0,0,11490
8091,0,0,11492
8092,0,0,11493
8093,0,0,11494
8094,0,0,11495
8095,0,0,11496
8096,0,0,11499
8097,0,0,11500
8098,0,0,11501
8099,0,0,11502
8100,0,0,11503
8101,0,0,11504
8102,0,0,11505
8103,29,0,11506
8104,0,0,11514
8105,0,0,11515
8106,0,0,11516
8107,0,0,11517
8108,0,0,11518
8109,87,0,11519
8110,0,0,11520
8111,0,0,11521
8112,58,0,11522
8113,0,0,11523
8114,0,0,11524
8115,0,0,11525
8116,0,0,11526
8117,0,0,11527
8118,0,0,11528
8119,0,0,11529
8120,0,0,11533
8121,0,0,11534
8122,0,0,11535
8123,0,0,11536
8124,0,0,11537
8125,0,0,11538
8126,0,0,11539
8127,0,0,11540
8128,0,0,11541
8129,0,0,11542
8130,0,0,11543
8131,0,0,11544
8132,0,0,11545
8133,0,0,11548
8134,0,0,11549
8135,57,0,11550
8136,0,0,11551
8137,0,0,11552
8138,0,0,11553
8139,0,0,11554
8140,0,0,11555
8141,0,0,11556
8142,0,0,11557
8143,0,0,11558
8144,40,0,11559
8145,72,0,11560
8146,98,0,11561
8147,0,0,11562
8148,0,0,11563
8149,50,0,11564
8150,0,0,11565
8151,27,0,11566
8152,32,0,11567
8153,0,0,11568
8154,27,0,11569
8155,0,0,11570
8156,22,0,11571
8157,0,0,11575
8158,0,0,11576
8159,0,0,11577
8160,0,0,11578
8161,0,0,11579
8162,0,0,11580
8163,0,0,11581
8164,0,0,11582
8165,0,0,11583
8166,51,0,11584
8167,69,0,11585
8168,0,0,11586
8169,0,0,11587
8170,0,0,11588
8171,0,0,11589
8172,0,0,11590
8173,0,0,11591
8174,0,0,11592
8175,0,0,11593
8176,0,0,11594
8177,0,0,11595
8178,0,0,11596
8179,0,0,11597
8180,0,0,11598
8181,0,0,11599
8182,59,0,11600
8183,33,0,11601
8184,0,0,11602
8185,0,0,11603
8186,0,0,11605
8187,0,0,11606
8188,0,0,11607
8189,0,0,11608
8190,0,0,11609
8191,0,0,11611
8192,0,0,11620
8193,0,0,11621
8194,0,0,11622
8195,0,0,11623
8196,28,0,11624
8197,0,0,11625
8198,0,0,11626
8199,0,0,11627
8200,0,0,11628
8201,0,0,11629
8202,21,0,11630
8203,0,0,11631
8204,0,0,11633
8205,0,0,11634
8206,0,0,11635
8207,0,0,11636
8208,0,0,11637
8209,0,0,11638
8210,89,0,11639
8211,0,0,11640
8212,0,0,11641
8213,0,0,11642
8214,0,0,11643
8215,0,0,11644
8216,0,0,11645
8217,0,0,11646
8218,0,0,11647
8219,0,0,11648
8220,0,0,11649
8221,0,0,11650
8222,0,0,11651
8223,0,0,11652
8224,0,0,11653
8225,0,0,11654
8226,0,0,11655
8227,0,0,11656
8228,48,0,11657
8229,0,0,11658
8230,83,0,11659
8231,0,0,11660
8232,0,0,11661
8233,0,0,11662
8234,0,0,11663
8235,0,0,11664
8236,0,0,11665
8237,0,0,11666
8238,0,0,11667
8239,0,0,11668
8240,0,0,11669
8241,0,0,11670
8242,21,0,11671
8243,0,0,11672
8244,0,0,11673
8245,15,0,11676
8246,0,0,11677
8247,0,0,11678
8248,0,0,11679
8249,0,0,11680
8250,0,0,11681
8251,0,0,11682
8252,0,0,11683
8253,0,0,11684
8254,0,0,11685
8255,0,0,11686
8256,0,0,11687
8257,0,0,11688
8258,0,0,11689
8259,0,0,11690
8260,0,0,11691
8261,0,0,11692
8262,0,0,11693
8263,104,0,11694
8264,0,0,11695
8265,0,0,11696
8266,0,0,11697
8267,75,0,11698
8268,0,0,11699
8269,0,0,11700
8270,0,0,11701
8271,0,0,11702
8272,0,0,11703
8273,0,0,11704
8274,0,0,11705
8275,0,0,11706
8276,0,0,11707
8277,0,0,11708
8278,40,0,11709
8279,0,0,11710
8280,56,0,11711
8281,0,0,11712
8282,0,0,11713
8283,0,0,11714
8284,0,0,11715
8285,0,0,11716
8286,0,0,11717
8287,0,0,11718
8288,0,0,11719
8289,0,0,11720
8290,0,0,11721
8291,0,0,11722
8292,0,0,11723
8293,0,0,11724
8294,0,0,11725
8295,0,0,11726
8296,0,0,11727
8297,0,0,11728
8298,0,0,11729
8299,0,0,11730
8300,0,0,11731
8301,0,0,11732
8302,0,0,11733
8303,0,0,11734
8304,0,0,11735
8305,0,0,11736
8306,0,0,11737
8307,0,0,11750
8308,0,0,11751
8309,0,0,11752
8310,0,0,11753
8311,0,0,11754
8312,0,0,11755
8313,0,0,11756
8314,19,0,11757
8315,0,0,11758
8316,0,0,11759
8317,0,0,11760
8318,0,0,11761
8319,0,0,11762
8320,24,0,11763
8321,0,0,11764
8322,54,0,11765
8323,35,0,11766
8324,0,0,11767
8325,0,0,11768
8326,0,0,11769
8327,0,0,11770
8328,22,0,11771
8329,26,0,11772
8330,0,0,11773
8331,0,0,11774
8332,0,0,11775
8333,0,0,11776
8334,0,0,11777
8335,34,0,11778
8336,49,0,11779
8337,0,0,11780
8338,0,0,11781
8339,72,0,11782
