,loc_pred,gt_error_loc,sample_id
12388,0,82,18338
12389,0,0,18339
12390,63,100,18340
12391,63,0,18341
12392,32,32,18342
12393,0,0,18343
12394,74,45,18344
12395,0,0,18345
12396,0,164,18346
12397,0,0,18347
12398,0,177,18348
12399,0,0,18349
12400,0,94,18350
12401,0,0,18351
12402,112,123,18352
12403,0,0,18353
12404,0,13,18354
12405,0,0,18355
12406,0,11,18356
12407,0,0,18357
12408,166,166,18366
12409,0,0,18367
12410,191,191,18368
12411,206,0,18369
12412,0,185,18370
12413,0,0,18371
12414,0,248,18372
12415,0,0,18373
12416,0,125,18374
12417,0,0,18375
12418,0,138,18376
12419,0,0,18377
12420,157,157,18378
12421,0,0,18379
12422,0,36,18380
12423,0,0,18381
12424,0,39,18382
12425,0,0,18383
12426,0,116,18384
12427,0,0,18385
12428,0,98,18386
12429,0,0,18387
12430,58,58,18388
12431,0,0,18389
12432,62,62,18390
12433,0,0,18391
12434,214,214,18418
12435,0,0,18419
12436,0,112,18420
12437,0,0,18421
12438,23,23,18422
12439,0,0,18423
12440,76,76,18424
12441,0,0,18425
12442,0,137,18426
12443,0,0,18427
12444,70,70,18428
12445,0,0,18429
12446,0,80,18448
12447,0,0,18449
12448,0,20,18456
12449,0,0,18457
12450,0,60,18458
12451,0,0,18459
12452,20,15,18460
12453,0,0,18461
12454,239,239,18462
12455,0,0,18463
12456,0,77,18464
12457,0,0,18465
12458,32,32,18466
12459,0,0,18467
12460,15,15,18468
12461,0,0,18469
12462,15,15,18470
12463,0,0,18471
12464,19,19,18472
12465,0,0,18473
12466,0,56,18474
12467,0,0,18475
12468,11,11,18476
12469,0,0,18477
12470,19,19,18478
12471,0,0,18479
12472,11,11,18480
12473,0,0,18481
12474,0,9,18482
12475,0,0,18483
12476,19,15,18484
12477,0,0,18485
12478,19,15,18486
12479,0,0,18487
12480,19,15,18488
12481,0,0,18489
12482,13,13,18490
12483,0,0,18491
12484,14,14,18492
12485,0,0,18493
12486,120,120,18570
12487,0,0,18571
12488,44,40,18572
12489,0,0,18573
12490,0,25,18574
12491,0,0,18575
12492,14,14,18576
12493,0,0,18577
12494,15,15,18578
12495,0,0,18579
12496,19,15,18580
12497,0,0,18581
12498,0,17,18582
12499,0,0,18583
12500,0,50,18584
12501,0,0,18585
12502,19,15,18586
12503,0,0,18587
12504,0,9,18588
12505,0,0,18589
12506,10,10,18590
12507,0,0,18591
12508,10,10,18592
12509,0,0,18593
12510,19,13,18594
12511,0,0,18595
12512,46,46,18596
12513,0,0,18597
12514,19,15,18598
12515,0,0,18599
12516,13,13,18600
12517,0,0,18601
12518,13,13,18602
12519,0,0,18603
12520,0,23,18604
12521,0,0,18605
12522,27,27,18606
12523,0,0,18607
12524,29,29,18608
12525,0,0,18609
12526,0,25,18610
12527,0,0,18611
12528,13,11,18612
12529,0,0,18613
12530,0,25,18614
12531,0,0,18615
12532,0,11,18616
12533,0,0,18617
12534,20,16,18618
12535,0,0,18619
12536,47,47,18620
12537,0,0,18621
12538,15,11,18622
12539,0,0,18623
12540,42,42,18624
12541,0,0,18625
12542,0,12,18626
12543,0,0,18627
12544,0,17,18628
12545,0,0,18629
12546,0,12,18630
12547,0,0,18631
12548,25,21,18632
12549,0,0,18633
12550,27,19,18634
12551,0,0,18635
12552,23,27,18636
12553,0,0,18637
12554,0,103,18638
12555,0,0,18639
12556,21,48,18640
12557,21,0,18641
12558,23,23,18642
12559,0,0,18643
12560,29,29,18644
12561,0,0,18645
12562,0,263,18646
12563,0,0,18647
12564,173,76,18648
12565,173,0,18649
12566,0,209,18650
12567,0,0,18651
12568,0,156,18652
12569,0,0,18653
12570,42,42,18654
12571,0,0,18655
12572,0,12,18656
12573,0,0,18657
12574,42,42,18658
12575,0,0,18659
12576,12,12,18660
12577,0,0,18661
12578,25,25,18662
12579,0,0,18663
12580,32,32,18664
12581,0,0,18665
12582,0,36,18666
12583,0,0,18667
12584,118,118,18668
12585,0,0,18669
12586,0,201,18670
12587,0,0,18671
12588,164,97,18672
12589,164,0,18673
12590,126,126,18674
12591,0,0,18675
12592,35,35,18676
12593,0,0,18677
12594,160,160,18678
12595,0,0,18679
12596,0,85,18680
12597,0,0,18681
12598,29,23,18684
12599,0,0,18685
12600,27,27,18686
12601,0,0,18687
12602,0,34,18688
12603,0,0,18689
12604,10,10,18690
12605,0,0,18691
12606,15,15,18692
12607,0,0,18693
12608,15,15,18694
12609,0,0,18695
12610,14,14,18696
12611,0,0,18697
12612,14,14,18698
12613,0,0,18699
12614,19,19,18700
12615,0,0,18701
12616,19,19,18702
12617,0,0,18703
12618,19,15,18704
12619,0,0,18705
12620,0,9,18706
12621,0,0,18707
12622,19,19,18708
12623,0,0,18709
12624,10,10,18710
12625,0,0,18711
12626,18,18,18712
12627,0,0,18713
12628,15,15,18714
12629,0,0,18715
12630,19,15,18716
12631,0,0,18717
12632,19,15,18718
12633,0,0,18719
12634,19,15,18720
12635,0,0,18721
12636,19,15,18722
12637,0,0,18723
12638,19,19,18724
12639,0,0,18725
12640,0,9,18726
12641,0,0,18727
12642,0,9,18728
12643,0,0,18729
12644,0,9,18730
12645,0,0,18731
12646,0,9,18732
12647,0,0,18733
12648,19,15,18734
12649,0,0,18735
12650,0,9,18736
12651,0,0,18737
12652,19,19,18738
12653,0,0,18739
12654,19,19,18740
12655,0,0,18741
12656,0,9,18742
12657,0,0,18743
12658,0,9,18744
12659,0,0,18745
12660,19,19,18746
12661,0,0,18747
12662,19,19,18748
12663,0,0,18749
12664,11,11,18750
12665,0,0,18751
12666,15,9,18752
12667,0,0,18753
12668,13,13,18754
12669,0,0,18755
12670,20,20,18756
12671,0,0,18757
12672,19,15,18758
12673,0,0,18759
12674,0,38,18760
12675,0,0,18761
12676,0,28,18762
12677,0,0,18763
12678,0,57,18764
12679,0,0,18765
12680,0,35,18766
12681,0,0,18767
12682,0,64,18768
12683,0,0,18769
12684,47,47,18770
12685,0,0,18771
12686,10,10,18772
12687,0,0,18773
12688,14,14,18774
12689,0,0,18775
12690,19,13,18776
12691,0,0,18777
12692,0,21,18778
12693,0,0,18779
12694,0,13,18780
12695,0,0,18781
12696,18,27,18782
12697,0,0,18783
12698,0,39,18784
12699,0,0,18785
12700,0,47,18786
12701,0,0,18787
12702,19,19,18788
12703,0,0,18789
12704,35,53,18790
12705,35,0,18791
12706,39,39,18792
12707,0,0,18793
12708,33,21,18794
12709,0,0,18795
12710,0,45,18796
12711,0,0,18797
12712,0,18,18810
12713,0,0,18811
12714,0,17,18816
12715,0,0,18817
12716,81,81,18818
12717,0,0,18819
12718,0,25,18820
12719,0,0,18821
12720,41,41,18822
12721,0,0,18823
12722,0,22,18824
12723,0,0,18825
12724,26,26,18826
12725,0,0,18827
12726,51,51,18828
12727,0,0,18829
12728,29,29,18830
12729,0,0,18831
12730,0,25,18832
12731,0,0,18833
12732,68,68,18834
12733,0,0,18835
12734,12,12,18836
12735,0,0,18837
12736,53,53,18838
12737,0,0,18839
12738,51,51,18840
12739,0,0,18841
12740,0,47,18842
12741,0,0,18843
12742,47,47,18844
12743,0,0,18845
12744,0,50,18846
12745,0,0,18847
12746,13,11,18848
12747,0,0,18849
12748,0,57,18850
12749,0,0,18851
12750,0,9,18852
12751,0,0,18853
12752,0,9,18854
12753,0,0,18855
12754,19,15,18856
12755,0,0,18857
12756,19,19,18858
12757,0,0,18859
12758,19,19,18860
12759,0,0,18861
12760,19,15,18862
12761,0,0,18863
12762,19,15,18864
12763,0,0,18865
12764,19,19,18866
12765,0,0,18867
12766,19,19,18868
12767,0,0,18869
12768,19,15,18870
12769,0,0,18871
12770,0,9,18872
12771,0,0,18873
12772,0,9,18874
12773,0,0,18875
12774,19,15,18876
12775,0,0,18877
12776,19,15,18878
12777,0,0,18879
12778,19,19,18880
12779,0,0,18881
12780,0,9,18882
12781,0,0,18883
12782,0,9,18884
12783,0,0,18885
12784,0,9,18886
12785,0,0,18887
12786,19,19,18888
12787,0,0,18889
12788,19,15,18890
12789,0,0,18891
12790,14,14,18892
12791,0,0,18893
12792,10,10,18894
12793,0,0,18895
12794,19,19,18896
12795,0,0,18897
12796,19,15,18898
12797,0,0,18899
12798,19,19,18900
12799,0,0,18901
12800,19,19,18902
12801,0,0,18903
12802,19,19,18904
12803,0,0,18905
12804,19,19,18906
12805,0,0,18907
12806,0,9,18908
12807,0,0,18909
12808,19,19,18910
12809,0,0,18911
12810,19,15,18912
12811,0,0,18913
12812,0,27,18916
12813,0,0,18917
12814,0,24,18918
12815,0,0,18919
12816,0,16,18920
12817,0,0,18921
12818,0,40,18922
12819,0,0,18923
12820,56,56,18924
12821,0,0,18925
12822,40,40,18978
12823,0,0,18979
12824,0,118,18980
12825,0,0,18981
12826,0,47,18982
12827,0,0,18983
12828,76,76,18984
12829,0,0,18985
12830,0,23,18986
12831,0,0,18987
12832,0,63,18988
12833,0,0,18989
12834,0,49,18990
12835,49,0,18991
12836,14,14,18992
12837,0,0,18993
12838,0,28,18994
12839,0,0,18995
12840,20,12,18996
12841,0,0,18997
12842,29,29,18998
12843,33,0,18999
12844,10,10,19000
12845,0,0,19001
12846,10,10,19002
12847,0,0,19003
12848,15,15,19004
12849,0,0,19005
12850,0,23,19006
12851,0,0,19007
12852,21,21,19008
12853,0,0,19009
12854,0,253,19010
12855,0,0,19011
12856,0,56,19012
12857,0,0,19013
12858,0,62,19014
12859,0,0,19015
12860,36,36,19016
12861,0,0,19017
12862,0,81,19018
12863,0,0,19019
12864,139,71,19020
12865,0,0,19021
12866,0,32,19022
12867,23,0,19023
12868,0,33,19024
12869,0,0,19025
12870,59,59,19026
12871,0,0,19027
12872,50,50,19028
12873,0,0,19029
12874,0,40,19030
12875,0,0,19031
12876,30,30,19032
12877,0,0,19033
12878,36,28,19034
12879,0,0,19035
12880,46,46,19036
12881,0,0,19037
12882,221,147,19038
12883,221,0,19039
12884,24,24,19040
12885,0,0,19041
12886,13,9,19042
12887,0,0,19043
12888,51,51,19044
12889,0,0,19045
12890,0,25,19046
12891,0,0,19047
12892,31,31,19048
12893,0,0,19049
12894,57,53,19070
12895,65,0,19071
12896,0,17,19072
12897,0,0,19073
12898,0,42,19074
12899,0,0,19075
12900,63,63,19076
12901,0,0,19077
12902,0,154,19078
12903,61,0,19079
12904,0,103,19080
12905,0,0,19081
12906,13,32,19082
12907,13,0,19083
12908,65,73,19084
12909,65,0,19085
12910,0,30,19086
12911,0,0,19087
12912,23,23,19088
12913,0,0,19089
12914,0,14,19090
12915,0,0,19091
12916,23,23,19092
12917,0,0,19093
12918,17,11,19094
12919,0,0,19095
12920,0,75,19096
12921,0,0,19097
12922,18,13,19100
12923,0,0,19101
12924,27,27,19102
12925,0,0,19103
12926,0,12,19104
12927,0,0,19105
12928,0,106,19106
12929,0,0,19107
12930,0,49,19108
12931,0,0,19109
12932,29,23,19110
12933,0,0,19111
12934,0,79,19112
12935,0,0,19113
12936,0,17,19114
12937,0,0,19115
12938,21,21,19116
12939,0,0,19117
12940,0,23,19118
12941,0,0,19119
12942,0,159,19120
12943,0,0,19121
12944,31,31,19122
12945,0,0,19123
12946,56,19,19124
12947,56,0,19125
12948,15,11,19126
12949,0,0,19127
12950,25,25,19128
12951,0,0,19129
12952,59,59,19130
12953,0,0,19131
12954,81,47,19132
12955,81,0,19133
12956,19,19,19134
12957,0,0,19135
12958,19,19,19136
12959,0,0,19137
12960,11,11,19138
12961,0,0,19139
12962,13,11,19140
12963,0,0,19141
12964,29,29,19142
12965,0,0,19143
12966,0,23,19144
12967,0,0,19145
12968,56,56,19146
12969,0,0,19147
12970,19,19,19148
12971,0,0,19149
12972,19,15,19150
12973,0,0,19151
12974,0,96,19152
12975,0,0,19153
12976,46,46,19154
12977,0,0,19155
12978,0,38,19156
12979,0,0,19157
12980,0,54,19158
12981,0,0,19159
12982,0,64,19160
12983,0,0,19161
12984,0,53,19162
12985,0,0,19163
12986,19,15,19164
12987,0,0,19165
12988,0,9,19166
12989,0,0,19167
12990,19,19,19168
12991,0,0,19169
12992,0,9,19170
12993,0,0,19171
12994,0,32,19172
12995,0,0,19173
12996,17,17,19174
12997,0,0,19175
12998,10,10,19176
12999,0,0,19177
13000,0,98,19178
13001,0,0,19179
13002,41,36,19198
13003,0,0,19199
13004,51,51,19200
13005,61,0,19201
13006,0,113,19202
13007,0,0,19203
13008,0,53,19204
13009,0,0,19205
13010,66,66,19206
13011,0,0,19207
13012,0,60,19262
13013,0,0,19263
13014,0,56,19264
13015,0,0,19265
13016,90,90,19266
13017,0,0,19267
13018,0,143,19268
13019,22,0,19269
13020,0,181,19270
13021,0,0,19271
13022,0,85,19272
13023,0,0,19273
13024,0,93,19274
13025,0,0,19275
13026,80,80,19276
13027,22,0,19277
13028,0,79,19278
13029,0,0,19279
13030,0,63,19280
13031,22,0,19281
13032,0,192,19282
13033,0,0,19283
13034,111,105,19284
13035,0,0,19285
13036,31,31,19286
13037,0,0,19287
13038,17,13,19288
13039,0,0,19289
13040,0,56,19290
13041,0,0,19291
13042,0,108,19292
13043,0,0,19293
13044,94,94,19294
13045,20,0,19295
13046,17,17,19296
13047,0,0,19297
13048,49,60,19298
13049,0,0,19299
13050,26,26,19300
13051,0,0,19301
13052,33,24,19302
13053,33,0,19303
13054,0,76,19304
13055,0,0,19305
13056,0,133,19306
13057,0,0,19307
13058,33,33,19308
13059,0,0,19309
13060,0,12,19310
13061,0,0,19311
13062,16,16,19312
13063,0,0,19313
13064,29,29,19314
13065,0,0,19315
13066,0,17,19316
13067,0,0,19317
13068,129,129,19318
13069,0,0,19319
13070,15,15,19320
13071,0,0,19321
13072,0,242,19322
13073,0,0,19323
13074,0,62,19324
13075,0,0,19325
13076,13,13,19326
13077,0,0,19327
13078,0,73,19328
13079,0,0,19329
13080,89,89,19330
13081,0,0,19331
13082,23,23,19332
13083,0,0,19333
13084,0,15,19334
13085,0,0,19335
13086,17,32,19336
13087,0,0,19337
13088,0,0,19339
13089,0,27,19340
13090,0,0,19341
13091,0,109,19342
13092,0,0,19343
13093,14,14,19344
13094,0,0,19345
13095,18,18,19346
13096,0,0,19347
13097,0,25,19348
13098,0,0,19349
13099,14,14,19350
13100,0,0,19351
13101,23,23,19352
13102,0,0,19353
13103,27,27,19354
13104,0,0,19355
13105,60,60,19356
13106,0,0,19357
13107,0,41,19358
13108,0,0,19359
13109,0,0,19361
13110,0,0,19363
13111,0,72,19428
13112,125,0,19429
13113,0,119,19430
13114,0,0,19431
13115,0,12,19432
13116,0,0,19433
13117,24,24,19434
13118,0,0,19435
13119,15,11,19436
13120,0,0,19437
13121,0,16,19438
13122,0,0,19439
13123,15,15,19440
13124,26,0,19441
13125,109,109,19442
13126,0,0,19443
13127,0,44,19444
13128,0,0,19445
13129,64,64,19446
13130,0,0,19447
13131,0,102,19448
13132,0,0,19449
13133,119,119,19450
13134,0,0,19451
13135,0,47,19452
13136,0,0,19453
13137,19,15,19494
13138,0,0,19495
13139,19,15,19496
13140,0,0,19497
13141,19,19,19498
13142,0,0,19499
13143,0,9,19500
13144,0,0,19501
13145,0,59,19502
13146,0,0,19503
13147,28,28,19504
13148,0,0,19505
13149,12,12,19506
13150,0,0,19507
13151,27,27,19508
13152,0,0,19509
13153,74,74,19510
13154,0,0,19511
13155,14,14,19512
13156,0,0,19513
13157,18,18,19514
13158,0,0,19515
13159,15,15,19516
13160,0,0,19517
13161,0,126,19526
13162,126,0,19527
13163,0,11,19528
13164,0,0,19529
13165,0,17,19530
13166,0,0,19531
13167,17,17,19534
13168,0,0,19535
13169,0,37,19536
13170,169,0,19537
13171,66,66,19540
13172,0,0,19541
13173,0,19,19542
13174,0,0,19543
13175,0,31,19544
13176,0,0,19545
13177,0,18,19546
13178,0,0,19547
13179,30,19,19582
13180,30,0,19583
13181,0,154,19584
13182,0,0,19585
13183,0,51,19586
13184,0,0,19587
13185,0,131,19588
13186,0,0,19589
13187,27,27,19590
13188,0,0,19591
13189,0,73,19592
13190,0,0,19593
13191,0,33,19594
13192,0,0,19595
13193,0,21,19596
13194,0,0,19597
13195,0,94,19598
13196,0,0,19599
13197,44,35,19600
13198,44,0,19601
13199,0,155,19602
13200,0,0,19603
13201,0,47,19604
13202,0,0,19605
13203,0,53,19606
13204,0,0,19607
13205,0,42,19608
13206,42,0,19609
13207,0,24,19610
13208,0,0,19611
13209,351,117,19612
13210,351,0,19613
13211,0,16,19614
13212,0,0,19615
13213,16,16,19616
13214,0,0,19617
13215,19,15,19622
13216,0,0,19623
13217,0,101,19624
13218,0,0,19625
13219,11,11,19626
13220,0,0,19627
13221,0,9,19628
13222,0,0,19629
13223,19,15,19630
13224,0,0,19631
13225,0,9,19632
13226,0,0,19633
13227,19,15,19634
13228,0,0,19635
13229,0,9,19636
13230,0,0,19637
13231,0,29,19638
13232,0,0,19639
13233,19,19,19640
13234,0,0,19641
13235,0,46,19642
13236,0,0,19643
13237,0,9,19644
13238,0,0,19645
13239,0,9,19646
13240,0,0,19647
13241,0,9,19648
13242,0,0,19649
13243,19,15,19650
13244,0,0,19651
13245,0,9,19652
13246,0,0,19653
13247,19,19,19654
13248,0,0,19655
13249,19,19,19656
13250,0,0,19657
13251,0,9,19658
13252,0,0,19659
13253,0,9,19660
13254,0,0,19661
13255,0,182,19662
13256,0,0,19663
13257,0,365,19664
13258,0,0,19665
13259,31,31,19666
13260,0,0,19667
13261,87,87,19668
13262,0,0,19669
13263,109,109,19670
13264,0,0,19671
13265,0,73,19672
13266,0,0,19673
13267,14,14,19674
13268,0,0,19675
13269,10,10,19676
13270,0,0,19677
13271,23,23,19678
13272,0,0,19679
13273,0,30,19680
13274,0,0,19681
13275,0,58,19682
13276,0,0,19683
13277,70,70,19684
13278,0,0,19685
13279,0,41,19710
13280,0,0,19711
13281,0,33,19712
13282,0,0,19713
13283,53,15,19714
13284,53,0,19715
13285,30,30,19716
13286,0,0,19717
13287,0,22,19718
13288,0,0,19719
13289,20,20,19720
13290,0,0,19721
13291,0,33,19722
13292,0,0,19723
13293,59,59,19724
13294,0,0,19725
13295,43,43,19726
13296,0,0,19727
13297,0,13,19728
13298,0,0,19729
13299,0,50,19730
13300,0,0,19731
13301,16,20,19732
13302,0,0,19733
13303,37,37,19734
13304,0,0,19735
13305,19,19,19736
13306,0,0,19737
13307,16,16,19738
13308,0,0,19739
13309,17,17,19750
13310,0,0,19751
13311,14,14,19752
13312,0,0,19753
13313,31,31,19754
13314,0,0,19755
13315,14,14,19756
13316,0,0,19757
13317,0,35,19758
13318,0,0,19759
13319,0,82,19760
13320,0,0,19761
13321,0,268,19762
13322,0,0,19763
13323,24,16,19764
13324,0,0,19765
13325,0,17,19766
13326,0,0,19767
13327,0,157,19768
13328,0,0,19769
13329,14,14,19770
13330,49,0,19771
13331,38,38,19772
13332,49,0,19773
13333,40,40,19774
13334,0,0,19775
13335,10,10,19776
13336,0,0,19777
13337,32,32,19778
13338,47,0,19779
13339,20,20,19780
13340,0,0,19781
13341,0,19,19782
13342,0,0,19783
13343,0,100,19784
13344,0,0,19785
13345,32,54,19786
13346,0,0,19787
13347,22,22,19788
13348,0,0,19789
13349,0,66,19790
13350,38,0,19791
13351,84,84,19792
13352,0,0,19793
13353,0,50,19794
13354,0,0,19795
13355,70,70,19796
13356,0,0,19797
13357,0,12,19798
13358,0,0,19799
13359,121,121,19800
13360,0,0,19801
13361,40,40,19802
13362,0,0,19803
13363,78,78,19804
13364,0,0,19805
13365,0,98,19806
13366,0,0,19807
13367,21,21,19808
13368,0,0,19809
13369,28,28,19810
13370,0,0,19811
13371,0,41,19812
13372,0,0,19813
13373,0,67,19814
13374,0,0,19815
13375,0,107,19816
13376,0,0,19817
13377,0,56,19818
13378,0,0,19819
13379,13,13,19820
13380,0,0,19821
13381,0,33,19822
13382,0,0,19823
13383,32,32,19824
13384,0,0,19825
13385,13,13,19826
13386,0,0,19827
13387,0,42,19828
13388,0,0,19829
13389,0,24,19830
13390,0,0,19831
13391,15,15,19832
13392,0,0,19833
13393,16,16,19834
13394,0,0,19835
13395,0,76,19836
13396,0,0,19837
13397,118,118,19838
13398,165,0,19839
13399,24,24,19840
13400,0,0,19841
13401,148,148,19842
13402,0,0,19843
13403,0,49,19844
13404,0,0,19845
13405,0,0,19847
13406,33,33,19848
13407,0,0,19849
13408,0,33,19850
13409,0,0,19851
13410,18,18,19852
13411,0,0,19853
13412,0,71,19854
13413,0,0,19855
13414,0,187,19856
13415,0,0,19857
13416,0,249,19858
13417,0,0,19859
13418,0,120,19860
13419,0,0,19861
13420,68,68,19862
13421,0,0,19863
13422,0,50,19864
13423,0,0,19865
13424,18,12,19866
13425,0,0,19867
13426,0,88,19868
13427,0,0,19869
13428,0,236,19870
13429,0,0,19871
13430,0,113,19872
13431,0,0,19873
13432,18,12,19874
13433,0,0,19875
13434,0,50,19876
13435,0,0,19877
13436,0,72,19878
13437,0,0,19879
13438,20,29,19880
13439,0,0,19881
13440,0,18,19882
13441,0,0,19883
13442,0,31,19884
13443,0,0,19885
13444,190,190,19886
13445,190,0,19887
13446,0,135,19888
13447,0,0,19889
13448,0,16,19890
13449,0,0,19891
13450,161,243,19894
13451,161,0,19895
13452,0,42,19896
13453,0,0,19897
13454,192,142,19898
13455,192,0,19899
13456,0,70,19900
13457,0,0,19901
13458,0,146,19902
13459,0,0,19903
13460,0,200,19904
13461,0,0,19905
13462,0,118,19906
13463,0,0,19907
13464,0,95,19908
13465,0,0,19909
13466,88,88,19910
13467,0,0,19911
13468,0,40,19912
13469,0,0,19913
13470,0,19,19914
13471,0,0,19915
13472,0,101,19916
13473,0,0,19917
13474,0,124,19918
13475,0,0,19919
13476,0,17,19920
13477,17,0,19921
13478,50,50,19922
13479,0,0,19923
13480,16,16,19924
13481,0,0,19925
13482,88,88,19926
13483,0,0,19927
13484,0,359,19928
13485,0,0,19929
13486,0,146,19930
13487,0,0,19931
13488,80,90,19932
13489,80,0,19933
13490,16,16,19934
13491,0,0,19935
13492,0,45,19936
13493,0,0,19937
13494,129,129,19938
13495,0,0,19939
13496,0,57,19940
13497,0,0,19941
13498,29,44,19942
13499,29,0,19943
13500,18,18,19944
13501,0,0,19945
13502,0,183,19946
13503,197,0,19947
13504,0,13,19948
13505,0,0,19949
13506,23,19,19950
13507,0,0,19951
13508,0,19,19952
13509,0,0,19953
13510,33,33,19954
13511,0,0,19955
13512,0,67,19956
13513,0,0,19957
13514,0,30,19958
13515,0,0,19959
13516,0,175,19960
13517,0,0,19961
13518,0,146,19962
13519,0,0,19963
13520,27,27,19964
13521,0,0,19965
13522,21,21,19966
13523,0,0,19967
13524,17,17,19968
13525,0,0,19969
13526,17,17,19970
13527,0,0,19971
13528,21,21,19972
13529,0,0,19973
13530,15,15,19974
13531,0,0,19975
13532,43,43,19976
13533,0,0,19977
13534,15,21,19978
13535,0,0,19979
13536,22,22,19980
13537,0,0,19981
13538,0,9,19982
13539,0,0,19983
13540,0,29,19984
13541,0,0,19985
13542,72,72,19986
13543,0,0,19987
13544,73,73,19988
13545,78,0,19989
13546,63,46,19990
13547,0,0,19991
13548,23,23,19992
13549,0,0,19993
13550,28,28,19994
13551,0,0,19995
13552,25,25,19996
13553,0,0,19997
13554,28,28,19998
13555,0,0,19999
13556,72,72,20000
13557,0,0,20001
13558,77,77,20002
13559,0,0,20003
13560,0,41,20004
13561,0,0,20005
13562,0,12,20006
13563,0,0,20007
13564,81,64,20008
13565,0,0,20009
13566,0,23,20010
13567,0,0,20011
13568,0,75,20012
13569,0,0,20013
13570,0,52,20014
13571,0,0,20015
13572,129,129,20016
13573,0,0,20017
13574,52,45,20018
13575,79,0,20019
13576,21,36,20020
13577,26,0,20021
13578,21,21,20022
13579,0,0,20023
13580,0,12,20024
13581,0,0,20025
13582,35,29,20026
13583,0,0,20027
13584,0,10,20028
13585,0,0,20029
13586,32,32,20030
13587,0,0,20031
13588,0,9,20032
13589,0,0,20033
13590,22,22,20034
13591,0,0,20035
13592,22,22,20036
13593,0,0,20037
13594,22,22,20038
13595,0,0,20039
13596,22,22,20040
13597,0,0,20041
13598,22,22,20042
13599,0,0,20043
13600,0,9,20044
13601,0,0,20045
13602,0,39,20046
13603,0,0,20047
13604,41,41,20048
13605,0,0,20049
13606,33,23,20050
13607,33,0,20051
13608,0,28,20052
13609,0,0,20053
13610,0,11,20054
13611,0,0,20055
13612,0,21,20056
13613,0,0,20057
13614,0,29,20058
13615,0,0,20059
13616,38,38,20060
13617,0,0,20061
13618,0,21,20062
13619,0,0,20063
13620,0,21,20064
13621,0,0,20065
13622,0,21,20066
13623,0,0,20067
13624,62,62,20068
13625,0,0,20069
13626,93,93,20070
13627,73,0,20071
13628,56,56,20072
13629,65,0,20073
13630,0,27,20074
13631,0,0,20075
13632,0,29,20076
13633,0,0,20077
13634,0,31,20078
13635,0,0,20079
13636,0,31,20080
13637,0,0,20081
13638,0,131,20082
13639,0,0,20083
13640,61,61,20084
13641,0,0,20085
13642,0,36,20086
13643,0,0,20087
13644,0,38,20088
13645,0,0,20089
13646,0,29,20090
13647,0,0,20091
13648,119,119,20092
13649,0,0,20093
13650,42,42,20114
13651,0,0,20115
13652,0,17,20116
13653,0,0,20117
13654,55,55,20118
13655,0,0,20119
13656,0,49,20120
13657,0,0,20121
13658,39,39,20122
13659,36,0,20123
13660,42,29,20124
13661,0,0,20125
13662,24,32,20126
13663,0,0,20127
13664,0,20,20128
13665,0,0,20129
13666,23,19,20130
13667,0,0,20131
13668,0,58,20132
13669,0,0,20133
13670,19,23,20134
13671,0,0,20135
13672,31,18,20136
13673,0,0,20137
13674,29,39,20138
13675,0,0,20139
13676,39,39,20140
13677,0,0,20141
13678,0,41,20142
13679,0,0,20143
13680,0,32,20144
13681,72,0,20145
13682,57,30,20146
13683,0,0,20147
13684,25,21,20148
13685,25,0,20149
13686,24,24,20150
13687,0,0,20151
13688,18,18,20152
13689,0,0,20153
13690,17,21,20154
13691,0,0,20155
13692,17,21,20156
13693,0,0,20157
13694,13,13,20158
13695,0,0,20159
13696,0,40,20160
13697,0,0,20161
13698,0,68,20162
13699,0,0,20163
13700,13,15,20164
13701,0,0,20165
13702,28,28,20166
13703,0,0,20167
13704,26,26,20168
13705,0,0,20169
13706,0,46,20170
13707,0,0,20171
13708,40,13,20172
13709,0,0,20173
13710,20,20,20174
13711,0,0,20175
13712,0,13,20176
13713,0,0,20177
13714,97,97,20178
13715,0,0,20179
13716,26,30,20180
13717,0,0,20181
13718,0,97,20182
13719,0,0,20183
13720,19,19,20184
13721,0,0,20185
13722,0,12,20186
13723,0,0,20187
13724,19,19,20188
13725,0,0,20189
13726,0,12,20190
13727,0,0,20191
13728,26,26,20192
13729,0,0,20193
13730,12,12,20194
13731,0,0,20195
13732,45,45,20196
13733,0,0,20197
13734,0,60,20198
13735,41,0,20199
13736,24,24,20200
13737,0,0,20201
13738,34,123,20202
13739,0,0,20203
13740,0,83,20204
13741,0,0,20205
13742,28,28,20206
13743,0,0,20207
13744,30,30,20208
13745,0,0,20209
13746,0,12,20210
13747,0,0,20211
13748,52,29,20212
13749,52,0,20213
13750,96,58,20214
13751,96,0,20215
13752,28,28,20216
13753,0,0,20217
13754,0,96,20218
13755,0,0,20219
13756,0,9,20220
13757,0,0,20221
13758,0,151,20222
13759,0,0,20223
13760,0,40,20224
13761,0,0,20225
13762,0,22,20226
13763,0,0,20227
13764,44,44,20228
13765,0,0,20229
13766,0,146,20230
13767,0,0,20231
13768,0,108,20232
13769,0,0,20233
13770,0,307,20234
13771,0,0,20235
13772,0,27,20238
13773,0,0,20239
13774,0,27,20240
13775,0,0,20241
13776,0,13,20242
13777,0,0,20243
13778,0,13,20244
13779,0,0,20245
13780,53,27,20246
13781,53,0,20247
13782,53,53,20248
13783,53,0,20249
13784,0,53,20250
13785,53,0,20251
